market_ticker,result,event_resolution_time_iso
KXBTCD-25MAY1318-T113499.99,no,
KXBTCD-25MAY1318-T113249.99,no,
KXBTCD-25MAY1318-T112999.99,no,
KXBTCD-25MAY1318-T112749.99,no,
KXBTCD-25MAY1318-T112499.99,no,
KXBTCD-25MAY1318-T112249.99,no,
KXBTCD-25MAY1318-T111999.99,no,
KXBTCD-25MAY1318-T111749.99,no,
KXBTCD-25MAY1318-T111499.99,no,
KXBTCD-25MAY1318-T111249.99,no,
KXBTCD-25MAY1318-T110999.99,no,
KXBTCD-25MAY1318-T110749.99,no,
KXBTCD-25MAY1318-T110499.99,no,
KXBTCD-25MAY1318-T110249.99,no,
KXBTCD-25MAY1318-T109999.99,no,
KXBTCD-25MAY1318-T109749.99,no,
KXBTCD-25MAY1318-T109499.99,no,
KXBTCD-25MAY1318-T109249.99,no,
KXBTCD-25MAY1318-T108999.99,no,
KXBTCD-25MAY1318-T108749.99,no,
KXBTCD-25MAY1318-T108499.99,no,
KXBTCD-25MAY1318-T108249.99,no,
KXBTCD-25MAY1318-T107999.99,no,
KXBTCD-25MAY1318-T107749.99,no,
KXBTCD-25MAY1318-T107499.99,no,
KXBTCD-25MAY1318-T107249.99,no,
KXBTCD-25MAY1318-T106999.99,no,
KXBTCD-25MAY1318-T106749.99,no,
KXBTCD-25MAY1318-T106499.99,no,
KXBTCD-25MAY1318-T106249.99,no,
KXBTCD-25MAY1318-T105999.99,no,
KXBTCD-25MAY1318-T105749.99,no,
KXBTCD-25MAY1318-T105499.99,no,
KXBTCD-25MAY1318-T105249.99,no,
KXBTCD-25MAY1318-T104999.99,no,
KXBTCD-25MAY1318-T104749.99,no,
KXBTCD-25MAY1318-T104499.99,no,
KXBTCD-25MAY1318-T104249.99,yes,
KXBTCD-25MAY1318-T103999.99,yes,
KXBTCD-25MAY1318-T103749.99,yes,
KXBTCD-25MAY1318-T103499.99,yes,
KXBTCD-25MAY1318-T103249.99,yes,
KXBTCD-25MAY1318-T102999.99,yes,
KXBTCD-25MAY1318-T102749.99,yes,
KXBTCD-25MAY1318-T102499.99,yes,
KXBTCD-25MAY1318-T102249.99,yes,
KXBTCD-25MAY1318-T101999.99,yes,
KXBTCD-25MAY1318-T101749.99,yes,
KXBTCD-25MAY1318-T99999.99,yes,
KXBTCD-25MAY1318-T99749.99,yes,
KXBTCD-25MAY1318-T99499.99,yes,
KXBTCD-25MAY1318-T99249.99,yes,
KXBTCD-25MAY1318-T98999.99,yes,
KXBTCD-25MAY1318-T98749.99,yes,
KXBTCD-25MAY1318-T98499.99,yes,
KXBTCD-25MAY1318-T98249.99,yes,
KXBTCD-25MAY1318-T97999.99,yes,
KXBTCD-25MAY1318-T97749.99,yes,
KXBTCD-25MAY1318-T97499.99,yes,
KXBTCD-25MAY1318-T101499.99,yes,
KXBTCD-25MAY1318-T101249.99,yes,
KXBTCD-25MAY1318-T100999.99,yes,
KXBTCD-25MAY1318-T100749.99,yes,
KXBTCD-25MAY1318-T100499.99,yes,
KXBTCD-25MAY1318-T100249.99,yes,
KXBTCD-25MAY1318-T97249.99,yes,
KXBTCD-25MAY1318-T96999.99,yes,
KXBTCD-25MAY1318-T96749.99,yes,
KXBTCD-25MAY1318-T96499.99,yes,
KXBTCD-25MAY1318-T96249.99,yes,
KXBTCD-25MAY1318-T95999.99,yes,
KXBTCD-25MAY1318-T95749.99,yes,
KXBTCD-25MAY1318-T95499.99,yes,
KXBTCD-25MAY1318-T95249.99,yes,
KXBTCD-25MAY1317-T113999.99,no,
KXBTCD-25MAY1317-T113499.99,no,
KXBTCD-25MAY1317-T112999.99,no,
KXBTCD-25MAY1317-T112499.99,no,
KXBTCD-25MAY1317-T111999.99,no,
KXBTCD-25MAY1317-T111499.99,no,
KXBTCD-25MAY1317-T110999.99,no,
KXBTCD-25MAY1317-T110499.99,no,
KXBTCD-25MAY1317-T109999.99,no,
KXBTCD-25MAY1317-T109499.99,no,
KXBTCD-25MAY1317-T108999.99,no,
KXBTCD-25MAY1317-T108499.99,no,
KXBTCD-25MAY1317-T107999.99,no,
KXBTCD-25MAY1317-T107499.99,no,
KXBTCD-25MAY1317-T106999.99,no,
KXBTCD-25MAY1317-T106499.99,no,
KXBTCD-25MAY1317-T105999.99,no,
KXBTCD-25MAY1317-T105499.99,no,
KXBTCD-25MAY1317-T104999.99,no,
KXBTCD-25MAY1317-T104499.99,yes,
KXBTCD-25MAY1317-T103999.99,yes,
KXBTCD-25MAY1317-T103499.99,yes,
KXBTCD-25MAY1317-T102999.99,yes,
KXBTCD-25MAY1317-T102499.99,yes,
KXBTCD-25MAY1317-T101999.99,yes,
KXBTCD-25MAY1317-T101499.99,yes,
KXBTCD-25MAY1317-T100999.99,yes,
KXBTCD-25MAY1317-T100499.99,yes,
KXBTCD-25MAY1317-T99999.99,yes,
KXBTCD-25MAY1317-T99499.99,yes,
KXBTCD-25MAY1317-T98999.99,yes,
KXBTCD-25MAY1317-T98499.99,yes,
KXBTCD-25MAY1317-T97999.99,yes,
KXBTCD-25MAY1317-T97499.99,yes,
KXBTCD-25MAY1317-T96999.99,yes,
KXBTCD-25MAY1317-T96499.99,yes,
KXBTCD-25MAY1317-T95999.99,yes,
KXBTCD-25MAY1317-T95499.99,yes,
KXBTCD-25MAY1317-T94999.99,yes,
KXBTCD-25MAY1317-T94499.99,yes,
KXBTCD-25MAY1316-T113749.99,no,
KXBTCD-25MAY1316-T113499.99,no,
KXBTCD-25MAY1316-T113249.99,no,
KXBTCD-25MAY1316-T112999.99,no,
KXBTCD-25MAY1316-T112749.99,no,
KXBTCD-25MAY1316-T112499.99,no,
KXBTCD-25MAY1316-T112249.99,no,
KXBTCD-25MAY1316-T111999.99,no,
KXBTCD-25MAY1316-T111749.99,no,
KXBTCD-25MAY1316-T111499.99,no,
KXBTCD-25MAY1316-T111249.99,no,
KXBTCD-25MAY1316-T110999.99,no,
KXBTCD-25MAY1316-T110749.99,no,
KXBTCD-25MAY1316-T110499.99,no,
KXBTCD-25MAY1316-T110249.99,no,
KXBTCD-25MAY1316-T109999.99,no,
KXBTCD-25MAY1316-T109749.99,no,
KXBTCD-25MAY1316-T109499.99,no,
KXBTCD-25MAY1316-T109249.99,no,
KXBTCD-25MAY1316-T108999.99,no,
KXBTCD-25MAY1316-T108749.99,no,
KXBTCD-25MAY1316-T108499.99,no,
KXBTCD-25MAY1316-T108249.99,no,
KXBTCD-25MAY1316-T107999.99,no,
KXBTCD-25MAY1316-T107749.99,no,
KXBTCD-25MAY1316-T107499.99,no,
KXBTCD-25MAY1316-T107249.99,no,
KXBTCD-25MAY1316-T106999.99,no,
KXBTCD-25MAY1316-T106749.99,no,
KXBTCD-25MAY1316-T106499.99,no,
KXBTCD-25MAY1316-T106249.99,no,
KXBTCD-25MAY1316-T105999.99,no,
KXBTCD-25MAY1316-T105749.99,no,
KXBTCD-25MAY1316-T105499.99,no,
KXBTCD-25MAY1316-T105249.99,no,
KXBTCD-25MAY1316-T104999.99,no,
KXBTCD-25MAY1316-T104749.99,yes,
KXBTCD-25MAY1316-T104499.99,yes,
KXBTCD-25MAY1316-T104249.99,yes,
KXBTCD-25MAY1316-T103999.99,yes,
KXBTCD-25MAY1316-T103749.99,yes,
KXBTCD-25MAY1316-T103499.99,yes,
KXBTCD-25MAY1316-T103249.99,yes,
KXBTCD-25MAY1316-T102999.99,yes,
KXBTCD-25MAY1316-T102749.99,yes,
KXBTCD-25MAY1316-T102499.99,yes,
KXBTCD-25MAY1316-T102249.99,yes,
KXBTCD-25MAY1316-T101999.99,yes,
KXBTCD-25MAY1316-T101749.99,yes,
KXBTCD-25MAY1316-T101499.99,yes,
KXBTCD-25MAY1316-T101249.99,yes,
KXBTCD-25MAY1316-T100999.99,yes,
KXBTCD-25MAY1316-T100749.99,yes,
KXBTCD-25MAY1316-T100499.99,yes,
KXBTCD-25MAY1316-T99999.99,yes,
KXBTCD-25MAY1316-T99749.99,yes,
KXBTCD-25MAY1316-T99499.99,yes,
KXBTCD-25MAY1316-T99249.99,yes,
KXBTCD-25MAY1316-T98999.99,yes,
KXBTCD-25MAY1316-T98749.99,yes,
KXBTCD-25MAY1316-T98499.99,yes,
KXBTCD-25MAY1316-T98249.99,yes,
KXBTCD-25MAY1316-T97999.99,yes,
KXBTCD-25MAY1316-T97749.99,yes,
KXBTCD-25MAY1316-T97499.99,yes,
KXBTCD-25MAY1316-T97249.99,yes,
KXBTCD-25MAY1316-T96999.99,yes,
KXBTCD-25MAY1316-T100249.99,yes,
KXBTCD-25MAY1316-T96749.99,yes,
KXBTCD-25MAY1316-T96499.99,yes,
KXBTCD-25MAY1316-T96249.99,yes,
KXBTCD-25MAY1316-T95999.99,yes,
KXBTCD-25MAY1316-T95749.99,yes,
KXBTCD-25MAY1316-T95499.99,yes,
KXBTCD-25MAY1316-T95249.99,yes,
KXBTCD-25MAY1315-T113749.99,no,
KXBTCD-25MAY1315-T113499.99,no,
KXBTCD-25MAY1315-T113249.99,no,
KXBTCD-25MAY1315-T112999.99,no,
KXBTCD-25MAY1315-T112749.99,no,
KXBTCD-25MAY1315-T112499.99,no,
KXBTCD-25MAY1315-T112249.99,no,
KXBTCD-25MAY1315-T111999.99,no,
KXBTCD-25MAY1315-T111749.99,no,
KXBTCD-25MAY1315-T111499.99,no,
KXBTCD-25MAY1315-T111249.99,no,
KXBTCD-25MAY1315-T110999.99,no,
KXBTCD-25MAY1315-T110749.99,no,
KXBTCD-25MAY1315-T110499.99,no,
KXBTCD-25MAY1315-T110249.99,no,
KXBTCD-25MAY1315-T109999.99,no,
KXBTCD-25MAY1315-T109749.99,no,
KXBTCD-25MAY1315-T109499.99,no,
KXBTCD-25MAY1315-T109249.99,no,
KXBTCD-25MAY1315-T108999.99,no,
KXBTCD-25MAY1315-T108749.99,no,
KXBTCD-25MAY1315-T108499.99,no,
KXBTCD-25MAY1315-T108249.99,no,
KXBTCD-25MAY1315-T107999.99,no,
KXBTCD-25MAY1315-T107749.99,no,
KXBTCD-25MAY1315-T107499.99,no,
KXBTCD-25MAY1315-T107249.99,no,
KXBTCD-25MAY1315-T106999.99,no,
KXBTCD-25MAY1315-T106749.99,no,
KXBTCD-25MAY1315-T106499.99,no,
KXBTCD-25MAY1315-T106249.99,no,
KXBTCD-25MAY1315-T105999.99,no,
KXBTCD-25MAY1315-T105749.99,no,
KXBTCD-25MAY1315-T105499.99,no,
KXBTCD-25MAY1315-T105249.99,no,
KXBTCD-25MAY1315-T104999.99,no,
KXBTCD-25MAY1315-T104749.99,no,
KXBTCD-25MAY1315-T104499.99,no,
KXBTCD-25MAY1315-T104249.99,yes,
KXBTCD-25MAY1315-T103999.99,yes,
KXBTCD-25MAY1315-T103749.99,yes,
KXBTCD-25MAY1315-T103499.99,yes,
KXBTCD-25MAY1315-T103249.99,yes,
KXBTCD-25MAY1315-T102999.99,yes,
KXBTCD-25MAY1315-T102749.99,yes,
KXBTCD-25MAY1315-T102499.99,yes,
KXBTCD-25MAY1315-T99999.99,yes,
KXBTCD-25MAY1315-T99749.99,yes,
KXBTCD-25MAY1315-T99499.99,yes,
KXBTCD-25MAY1315-T99249.99,yes,
KXBTCD-25MAY1315-T98999.99,yes,
KXBTCD-25MAY1315-T98749.99,yes,
KXBTCD-25MAY1315-T98499.99,yes,
KXBTCD-25MAY1315-T98249.99,yes,
KXBTCD-25MAY1315-T102249.99,yes,
KXBTCD-25MAY1315-T101999.99,yes,
KXBTCD-25MAY1315-T101749.99,yes,
KXBTCD-25MAY1315-T101499.99,yes,
KXBTCD-25MAY1315-T101249.99,yes,
KXBTCD-25MAY1315-T100999.99,yes,
KXBTCD-25MAY1315-T100749.99,yes,
KXBTCD-25MAY1315-T100499.99,yes,
KXBTCD-25MAY1315-T100249.99,yes,
KXBTCD-25MAY1315-T97999.99,yes,
KXBTCD-25MAY1315-T97749.99,yes,
KXBTCD-25MAY1315-T97499.99,yes,
KXBTCD-25MAY1315-T97249.99,yes,
KXBTCD-25MAY1315-T96999.99,yes,
KXBTCD-25MAY1315-T96749.99,yes,
KXBTCD-25MAY1315-T96499.99,yes,
KXBTCD-25MAY1315-T96249.99,yes,
KXBTCD-25MAY1315-T95999.99,yes,
KXBTCD-25MAY1315-T95749.99,yes,
KXBTCD-25MAY1315-T95499.99,yes,
KXBTCD-25MAY1315-T95249.99,yes,
KXBTCD-25MAY1314-T113749.99,no,
KXBTCD-25MAY1314-T113499.99,no,
KXBTCD-25MAY1314-T113249.99,no,
KXBTCD-25MAY1314-T112999.99,no,
KXBTCD-25MAY1314-T112749.99,no,
KXBTCD-25MAY1314-T112499.99,no,
KXBTCD-25MAY1314-T112249.99,no,
KXBTCD-25MAY1314-T111999.99,no,
KXBTCD-25MAY1314-T111749.99,no,
KXBTCD-25MAY1314-T111499.99,no,
KXBTCD-25MAY1314-T111249.99,no,
KXBTCD-25MAY1314-T110999.99,no,
KXBTCD-25MAY1314-T110749.99,no,
KXBTCD-25MAY1314-T110499.99,no,
KXBTCD-25MAY1314-T110249.99,no,
KXBTCD-25MAY1314-T109999.99,no,
KXBTCD-25MAY1314-T109749.99,no,
KXBTCD-25MAY1314-T109499.99,no,
KXBTCD-25MAY1314-T109249.99,no,
KXBTCD-25MAY1314-T108999.99,no,
KXBTCD-25MAY1314-T108749.99,no,
KXBTCD-25MAY1314-T108499.99,no,
KXBTCD-25MAY1314-T108249.99,no,
KXBTCD-25MAY1314-T107999.99,no,
KXBTCD-25MAY1314-T107749.99,no,
KXBTCD-25MAY1314-T107499.99,no,
KXBTCD-25MAY1314-T107249.99,no,
KXBTCD-25MAY1314-T106999.99,no,
KXBTCD-25MAY1314-T106749.99,no,
KXBTCD-25MAY1314-T106499.99,no,
KXBTCD-25MAY1314-T106249.99,no,
KXBTCD-25MAY1314-T105999.99,no,
KXBTCD-25MAY1314-T105749.99,no,
KXBTCD-25MAY1314-T105499.99,no,
KXBTCD-25MAY1314-T105249.99,no,
KXBTCD-25MAY1314-T104999.99,no,
KXBTCD-25MAY1314-T104749.99,no,
KXBTCD-25MAY1314-T104499.99,no,
KXBTCD-25MAY1314-T104249.99,yes,
KXBTCD-25MAY1314-T103999.99,yes,
KXBTCD-25MAY1314-T103749.99,yes,
KXBTCD-25MAY1314-T103499.99,yes,
KXBTCD-25MAY1314-T103249.99,yes,
KXBTCD-25MAY1314-T102999.99,yes,
KXBTCD-25MAY1314-T102749.99,yes,
KXBTCD-25MAY1314-T102499.99,yes,
KXBTCD-25MAY1314-T102249.99,yes,
KXBTCD-25MAY1314-T101999.99,yes,
KXBTCD-25MAY1314-T101749.99,yes,
KXBTCD-25MAY1314-T101499.99,yes,
KXBTCD-25MAY1314-T101249.99,yes,
KXBTCD-25MAY1314-T100999.99,yes,
KXBTCD-25MAY1314-T100749.99,yes,
KXBTCD-25MAY1314-T100499.99,yes,
KXBTCD-25MAY1314-T99999.99,yes,
KXBTCD-25MAY1314-T99749.99,yes,
KXBTCD-25MAY1314-T99499.99,yes,
KXBTCD-25MAY1314-T99249.99,yes,
KXBTCD-25MAY1314-T98999.99,yes,
KXBTCD-25MAY1314-T98749.99,yes,
KXBTCD-25MAY1314-T98499.99,yes,
KXBTCD-25MAY1314-T98249.99,yes,
KXBTCD-25MAY1314-T97999.99,yes,
KXBTCD-25MAY1314-T97749.99,yes,
KXBTCD-25MAY1314-T97499.99,yes,
KXBTCD-25MAY1314-T97249.99,yes,
KXBTCD-25MAY1314-T100249.99,yes,
KXBTCD-25MAY1314-T96999.99,yes,
KXBTCD-25MAY1314-T96749.99,yes,
KXBTCD-25MAY1314-T96499.99,yes,
KXBTCD-25MAY1314-T96249.99,yes,
KXBTCD-25MAY1314-T95999.99,yes,
KXBTCD-25MAY1314-T95749.99,yes,
KXBTCD-25MAY1314-T95499.99,yes,
KXBTCD-25MAY1314-T95249.99,yes,
KXBTCD-25MAY1313-T113749.99,no,
KXBTCD-25MAY1313-T113499.99,no,
KXBTCD-25MAY1313-T113249.99,no,
KXBTCD-25MAY1313-T112999.99,no,
KXBTCD-25MAY1313-T112749.99,no,
KXBTCD-25MAY1313-T112499.99,no,
KXBTCD-25MAY1313-T112249.99,no,
KXBTCD-25MAY1313-T111999.99,no,
KXBTCD-25MAY1313-T111749.99,no,
KXBTCD-25MAY1313-T111499.99,no,
KXBTCD-25MAY1313-T111249.99,no,
KXBTCD-25MAY1313-T110999.99,no,
KXBTCD-25MAY1313-T110749.99,no,
KXBTCD-25MAY1313-T110499.99,no,
KXBTCD-25MAY1313-T110249.99,no,
KXBTCD-25MAY1313-T109999.99,no,
KXBTCD-25MAY1313-T109749.99,no,
KXBTCD-25MAY1313-T109499.99,no,
KXBTCD-25MAY1313-T109249.99,no,
KXBTCD-25MAY1313-T108999.99,no,
KXBTCD-25MAY1313-T108749.99,no,
KXBTCD-25MAY1313-T108499.99,no,
KXBTCD-25MAY1313-T108249.99,no,
KXBTCD-25MAY1313-T107999.99,no,
KXBTCD-25MAY1313-T107749.99,no,
KXBTCD-25MAY1313-T107499.99,no,
KXBTCD-25MAY1313-T107249.99,no,
KXBTCD-25MAY1313-T106999.99,no,
KXBTCD-25MAY1313-T106749.99,no,
KXBTCD-25MAY1313-T106499.99,no,
KXBTCD-25MAY1313-T106249.99,no,
KXBTCD-25MAY1313-T105999.99,no,
KXBTCD-25MAY1313-T105749.99,no,
KXBTCD-25MAY1313-T105499.99,no,
KXBTCD-25MAY1313-T105249.99,no,
KXBTCD-25MAY1313-T104999.99,no,
KXBTCD-25MAY1313-T104749.99,no,
KXBTCD-25MAY1313-T104499.99,no,
KXBTCD-25MAY1313-T104249.99,no,
KXBTCD-25MAY1313-T103999.99,no,
KXBTCD-25MAY1313-T103749.99,yes,
KXBTCD-25MAY1313-T103499.99,yes,
KXBTCD-25MAY1313-T103249.99,yes,
KXBTCD-25MAY1313-T102999.99,yes,
KXBTCD-25MAY1313-T99999.99,yes,
KXBTCD-25MAY1313-T99749.99,yes,
KXBTCD-25MAY1313-T99499.99,yes,
KXBTCD-25MAY1313-T99249.99,yes,
KXBTCD-25MAY1313-T102749.99,yes,
KXBTCD-25MAY1313-T102499.99,yes,
KXBTCD-25MAY1313-T102249.99,yes,
KXBTCD-25MAY1313-T101999.99,yes,
KXBTCD-25MAY1313-T101749.99,yes,
KXBTCD-25MAY1313-T101499.99,yes,
KXBTCD-25MAY1313-T101249.99,yes,
KXBTCD-25MAY1313-T100999.99,yes,
KXBTCD-25MAY1313-T100749.99,yes,
KXBTCD-25MAY1313-T100499.99,yes,
KXBTCD-25MAY1313-T100249.99,yes,
KXBTCD-25MAY1313-T98999.99,yes,
KXBTCD-25MAY1313-T98749.99,yes,
KXBTCD-25MAY1313-T98499.99,yes,
KXBTCD-25MAY1313-T98249.99,yes,
KXBTCD-25MAY1313-T97999.99,yes,
KXBTCD-25MAY1313-T97749.99,yes,
KXBTCD-25MAY1313-T97499.99,yes,
KXBTCD-25MAY1313-T97249.99,yes,
KXBTCD-25MAY1313-T96999.99,yes,
KXBTCD-25MAY1313-T96749.99,yes,
KXBTCD-25MAY1313-T96499.99,yes,
KXBTCD-25MAY1313-T96249.99,yes,
KXBTCD-25MAY1313-T95999.99,yes,
KXBTCD-25MAY1313-T95749.99,yes,
KXBTCD-25MAY1313-T95499.99,yes,
KXBTCD-25MAY1313-T95249.99,yes,
KXBTCD-25MAY1312-T113749.99,no,
KXBTCD-25MAY1312-T113499.99,no,
KXBTCD-25MAY1312-T113249.99,no,
KXBTCD-25MAY1312-T112999.99,no,
KXBTCD-25MAY1312-T112749.99,no,
KXBTCD-25MAY1312-T112499.99,no,
KXBTCD-25MAY1312-T112249.99,no,
KXBTCD-25MAY1312-T111999.99,no,
KXBTCD-25MAY1312-T111749.99,no,
KXBTCD-25MAY1312-T111499.99,no,
KXBTCD-25MAY1312-T111249.99,no,
KXBTCD-25MAY1312-T110999.99,no,
KXBTCD-25MAY1312-T110749.99,no,
KXBTCD-25MAY1312-T110499.99,no,
KXBTCD-25MAY1312-T110249.99,no,
KXBTCD-25MAY1312-T109999.99,no,
KXBTCD-25MAY1312-T109749.99,no,
KXBTCD-25MAY1312-T109499.99,no,
KXBTCD-25MAY1312-T109249.99,no,
KXBTCD-25MAY1312-T108999.99,no,
KXBTCD-25MAY1312-T108749.99,no,
KXBTCD-25MAY1312-T108499.99,no,
KXBTCD-25MAY1312-T108249.99,no,
KXBTCD-25MAY1312-T107999.99,no,
KXBTCD-25MAY1312-T107749.99,no,
KXBTCD-25MAY1312-T107499.99,no,
KXBTCD-25MAY1312-T107249.99,no,
KXBTCD-25MAY1312-T106999.99,no,
KXBTCD-25MAY1312-T106749.99,no,
KXBTCD-25MAY1312-T106499.99,no,
KXBTCD-25MAY1312-T106249.99,no,
KXBTCD-25MAY1312-T105999.99,no,
KXBTCD-25MAY1312-T105749.99,no,
KXBTCD-25MAY1312-T105499.99,no,
KXBTCD-25MAY1312-T105249.99,no,
KXBTCD-25MAY1312-T104999.99,no,
KXBTCD-25MAY1312-T104749.99,no,
KXBTCD-25MAY1312-T104499.99,no,
KXBTCD-25MAY1312-T104249.99,no,
KXBTCD-25MAY1312-T103999.99,no,
KXBTCD-25MAY1312-T103749.99,no,
KXBTCD-25MAY1312-T103499.99,yes,
KXBTCD-25MAY1312-T103249.99,yes,
KXBTCD-25MAY1312-T102999.99,yes,
KXBTCD-25MAY1312-T102749.99,yes,
KXBTCD-25MAY1312-T102499.99,yes,
KXBTCD-25MAY1312-T102249.99,yes,
KXBTCD-25MAY1312-T101999.99,yes,
KXBTCD-25MAY1312-T101749.99,yes,
KXBTCD-25MAY1312-T101499.99,yes,
KXBTCD-25MAY1312-T101249.99,yes,
KXBTCD-25MAY1312-T100999.99,yes,
KXBTCD-25MAY1312-T100749.99,yes,
KXBTCD-25MAY1312-T100499.99,yes,
KXBTCD-25MAY1312-T99999.99,yes,
KXBTCD-25MAY1312-T99749.99,yes,
KXBTCD-25MAY1312-T99499.99,yes,
KXBTCD-25MAY1312-T99249.99,yes,
KXBTCD-25MAY1312-T98999.99,yes,
KXBTCD-25MAY1312-T98749.99,yes,
KXBTCD-25MAY1312-T98499.99,yes,
KXBTCD-25MAY1312-T98249.99,yes,
KXBTCD-25MAY1312-T97999.99,yes,
KXBTCD-25MAY1312-T97749.99,yes,
KXBTCD-25MAY1312-T97499.99,yes,
KXBTCD-25MAY1312-T97249.99,yes,
KXBTCD-25MAY1312-T96999.99,yes,
KXBTCD-25MAY1312-T96749.99,yes,
KXBTCD-25MAY1312-T96499.99,yes,
KXBTCD-25MAY1312-T96249.99,yes,
KXBTCD-25MAY1312-T100249.99,yes,
KXBTCD-25MAY1312-T95999.99,yes,
KXBTCD-25MAY1312-T95749.99,yes,
KXBTCD-25MAY1312-T95499.99,yes,
KXBTCD-25MAY1312-T95249.99,yes,
KXBTCD-25MAY1311-T113749.99,no,
KXBTCD-25MAY1311-T113499.99,no,
KXBTCD-25MAY1311-T113249.99,no,
KXBTCD-25MAY1311-T112999.99,no,
KXBTCD-25MAY1311-T112749.99,no,
KXBTCD-25MAY1311-T112499.99,no,
KXBTCD-25MAY1311-T112249.99,no,
KXBTCD-25MAY1311-T111999.99,no,
KXBTCD-25MAY1311-T111749.99,no,
KXBTCD-25MAY1311-T111499.99,no,
KXBTCD-25MAY1311-T111249.99,no,
KXBTCD-25MAY1311-T110999.99,no,
KXBTCD-25MAY1311-T110749.99,no,
KXBTCD-25MAY1311-T110499.99,no,
KXBTCD-25MAY1311-T110249.99,no,
KXBTCD-25MAY1311-T109999.99,no,
KXBTCD-25MAY1311-T109749.99,no,
KXBTCD-25MAY1311-T109499.99,no,
KXBTCD-25MAY1311-T109249.99,no,
KXBTCD-25MAY1311-T108999.99,no,
KXBTCD-25MAY1311-T108749.99,no,
KXBTCD-25MAY1311-T108499.99,no,
KXBTCD-25MAY1311-T108249.99,no,
KXBTCD-25MAY1311-T107999.99,no,
KXBTCD-25MAY1311-T107749.99,no,
KXBTCD-25MAY1311-T107499.99,no,
KXBTCD-25MAY1311-T107249.99,no,
KXBTCD-25MAY1311-T106999.99,no,
KXBTCD-25MAY1311-T106749.99,no,
KXBTCD-25MAY1311-T106499.99,no,
KXBTCD-25MAY1311-T106249.99,no,
KXBTCD-25MAY1311-T105999.99,no,
KXBTCD-25MAY1311-T105749.99,no,
KXBTCD-25MAY1311-T105499.99,no,
KXBTCD-25MAY1311-T105249.99,no,
KXBTCD-25MAY1311-T104999.99,no,
KXBTCD-25MAY1311-T104749.99,no,
KXBTCD-25MAY1311-T104499.99,no,
KXBTCD-25MAY1311-T104249.99,no,
KXBTCD-25MAY1311-T103999.99,no,
KXBTCD-25MAY1311-T103749.99,no,
KXBTCD-25MAY1311-T103499.99,no,
KXBTCD-25MAY1311-T103249.99,no,
KXBTCD-25MAY1311-T102999.99,yes,
KXBTCD-25MAY1311-T102749.99,yes,
KXBTCD-25MAY1311-T102499.99,yes,
KXBTCD-25MAY1311-T102249.99,yes,
KXBTCD-25MAY1311-T101999.99,yes,
KXBTCD-25MAY1311-T101749.99,yes,
KXBTCD-25MAY1311-T101499.99,yes,
KXBTCD-25MAY1311-T101249.99,yes,
KXBTCD-25MAY1311-T99999.99,yes,
KXBTCD-25MAY1311-T99749.99,yes,
KXBTCD-25MAY1311-T99499.99,yes,
KXBTCD-25MAY1311-T99249.99,yes,
KXBTCD-25MAY1311-T98999.99,yes,
KXBTCD-25MAY1311-T98749.99,yes,
KXBTCD-25MAY1311-T100999.99,yes,
KXBTCD-25MAY1311-T100749.99,yes,
KXBTCD-25MAY1311-T100499.99,yes,
KXBTCD-25MAY1311-T100249.99,yes,
KXBTCD-25MAY1311-T98499.99,yes,
KXBTCD-25MAY1311-T98249.99,yes,
KXBTCD-25MAY1311-T97999.99,yes,
KXBTCD-25MAY1311-T97749.99,yes,
KXBTCD-25MAY1311-T97499.99,yes,
KXBTCD-25MAY1311-T97249.99,yes,
KXBTCD-25MAY1311-T96999.99,yes,
KXBTCD-25MAY1311-T96749.99,yes,
KXBTCD-25MAY1311-T96499.99,yes,
KXBTCD-25MAY1311-T96249.99,yes,
KXBTCD-25MAY1311-T95999.99,yes,
KXBTCD-25MAY1311-T95749.99,yes,
KXBTCD-25MAY1311-T95499.99,yes,
KXBTCD-25MAY1311-T95249.99,yes,
KXBTCD-25MAY1310-T113749.99,no,
KXBTCD-25MAY1310-T113499.99,no,
KXBTCD-25MAY1310-T113249.99,no,
KXBTCD-25MAY1310-T112999.99,no,
KXBTCD-25MAY1310-T112749.99,no,
KXBTCD-25MAY1310-T112499.99,no,
KXBTCD-25MAY1310-T112249.99,no,
KXBTCD-25MAY1310-T111999.99,no,
KXBTCD-25MAY1310-T111749.99,no,
KXBTCD-25MAY1310-T111499.99,no,
KXBTCD-25MAY1310-T111249.99,no,
KXBTCD-25MAY1310-T110999.99,no,
KXBTCD-25MAY1310-T110749.99,no,
KXBTCD-25MAY1310-T110499.99,no,
KXBTCD-25MAY1310-T110249.99,no,
KXBTCD-25MAY1310-T109999.99,no,
KXBTCD-25MAY1310-T109749.99,no,
KXBTCD-25MAY1310-T109499.99,no,
KXBTCD-25MAY1310-T109249.99,no,
KXBTCD-25MAY1310-T108999.99,no,
KXBTCD-25MAY1310-T108749.99,no,
KXBTCD-25MAY1310-T108499.99,no,
KXBTCD-25MAY1310-T108249.99,no,
KXBTCD-25MAY1310-T107999.99,no,
KXBTCD-25MAY1310-T107749.99,no,
KXBTCD-25MAY1310-T107499.99,no,
KXBTCD-25MAY1310-T107249.99,no,
KXBTCD-25MAY1310-T106999.99,no,
KXBTCD-25MAY1310-T106749.99,no,
KXBTCD-25MAY1310-T106499.99,no,
KXBTCD-25MAY1310-T106249.99,no,
KXBTCD-25MAY1310-T105999.99,no,
